"EntityNumber","ActivityGroup","NaceVersion","NaceCode","Classification"
"2.143.275.079","OLK001","2008","25620","MAIN"
"2.143.275.079","OLK001","2008","2562001","MAIN"
"2.143.275.079","OLK001","2008","2740203","MAIN"
"2.143.275.079","OLK001","2008","2822006","MAIN"
"2.143.275.079","OLK001","2008","2825001","MAIN"
"2.143.275.079","OLK001","2008","3102001","MAIN"
"2.143.275.079","OLK001","2008","3311001","MAIN"
"2.143.275.079","OLK001","2008","3320001","MAIN"
"2.143.275.079","OLK001","2008","3320002","MAIN"
"2.143.275.079","OLK001","2008","3320011","MAIN"
"2.143.275.079","OLK001","2008","41201","MAIN"
"2.143.275.079","OLK001","2008","4120101","MAIN"
"2.143.275.079","OLK001","2008","4120102","MAIN"
"2.143.275.079","OLK001","2008","4120111","MAIN"
"2.143.275.079","OLK001","2008","4120112","MAIN"
"2.143.275.079","OLK001","2008","41203","MAIN"
"2.143.275.079","OLK001","2008","4120301","MAIN"
"2.143.275.079","OLK001","2008","4120302","MAIN"
"2.143.275.079","OLK001","2008","4211003","MAIN"
"2.143.275.079","OLK001","2008","4221912","MAIN"
"2.143.275.079","OLK001","2008","42220","MAIN"
"2.143.275.079","OLK001","2008","4222001","MAIN"
"2.143.275.079","OLK001","2008","4222002","MAIN"
"2.143.275.079","OLK001","2008","4299001","MAIN"
"2.143.275.079","OLK001","2008","43110","MAIN"
"2.143.275.079","OLK001","2008","4311001","MAIN"
"2.143.275.079","OLK001","2008","43120","MAIN"
"2.143.275.079","OLK001","2008","4312001","MAIN"
"2.143.275.079","OLK001","2008","4312002","MAIN"
"2.143.275.079","OLK001","2008","4312011","MAIN"
"2.143.275.079","OLK001","2008","43211","MAIN"
"2.143.275.079","OLK001","2008","4321101","MAIN"
"2.143.275.079","OLK001","2008","4321102","MAIN"
"2.143.275.079","OLK001","2008","4321103","MAIN"
"2.143.275.079","OLK001","2008","4321201","MAIN"
"2.143.275.079","OLK001","2008","43221","MAIN"
"2.143.275.079","OLK001","2008","43222","MAIN"
"2.143.275.079","OLK001","2008","4322211","MAIN"
"2.143.275.079","OLK001","2008","43291","MAIN"
"2.143.275.079","OLK001","2008","4329101","MAIN"
"2.143.275.079","OLK001","2008","4329102","MAIN"
"2.143.275.079","OLK001","2008","4329103","MAIN"
"2.143.275.079","OLK001","2008","4329901","MAIN"
"2.143.275.079","OLK001","2008","4329902","MAIN"
"2.143.275.079","OLK001","2008","4329911","MAIN"
"2.143.275.079","OLK001","2008","4329912","MAIN"
"2.143.275.079","OLK001","2008","43310","MAIN"
"2.143.275.079","OLK001","2008","4331001","MAIN"
"2.143.275.079","OLK001","2008","43320","MAIN"
"2.143.275.079","OLK001","2008","4332001","MAIN"
"2.143.275.079","OLK001","2008","4332003","MAIN"
"2.143.275.079","OLK001","2008","4332004","MAIN"
"2.143.275.079","OLK001","2008","4332005","MAIN"
"2.143.275.079","OLK001","2008","4332011","MAIN"
"2.143.275.079","OLK001","2008","4332012","MAIN"
"2.143.275.079","OLK001","2008","4332013","MAIN"
"2.143.275.079","OLK001","2008","4332014","MAIN"
"2.143.275.079","OLK001","2008","4332015","MAIN"
"2.143.275.079","OLK001","2008","4332021","MAIN"
"2.143.275.079","OLK001","2008","4332031","MAIN"
"2.143.275.079","OLK001","2008","43331","MAIN"
"2.143.275.079","OLK001","2008","43332","MAIN"
"2.143.275.079","OLK001","2008","43333","MAIN"
"2.143.275.079","OLK001","2008","43341","MAIN"
"2.143.275.079","OLK001","2008","4334101","MAIN"
"2.143.275.079","OLK001","2008","4334201","MAIN"
"2.143.275.079","OLK001","2008","43343","MAIN"
"2.143.275.079","OLK001","2008","4334301","MAIN"
"2.143.275.079","OLK001","2008","4339001","MAIN"
"2.143.275.079","OLK001","2008","43910","MAIN"
"2.143.275.079","OLK001","2008","4391001","MAIN"
"2.143.275.079","OLK001","2008","4391002","MAIN"
"2.143.275.079","OLK001","2008","4391003","MAIN"
"2.143.275.079","OLK001","2008","4399101","MAIN"
"2.143.275.079","OLK001","2008","4399111","MAIN"
"2.143.275.079","OLK001","2008","4399201","MAIN"
"2.143.275.079","OLK001","2008","4399301","MAIN"
"2.143.275.079","OLK001","2008","4399401","MAIN"
"2.143.275.079","OLK001","2008","4399402","MAIN"
"2.143.275.079","OLK001","2008","4399601","MAIN"
"2.143.275.079","OLK001","2008","43999","MAIN"
"2.143.275.079","OLK001","2008","4399902","MAIN"
"2.143.275.079","OLK001","2008","4399904","MAIN"
"2.143.275.079","OLK001","2008","4399905","MAIN"
"2.143.275.079","OLK001","2008","4399906","MAIN"
"2.143.275.079","OLK001","2008","4399907","MAIN"
"2.143.275.079","OLK001","2008","4941003","MAIN"
"2.143.275.079","OLK001","2008","5223002","MAIN"
"2.143.275.079","OLK001","2008","7111103","MAIN"
"2.143.275.079","OLK001","2008","71112","MAIN"
"2.143.275.079","OLK001","2008","73110","MAIN"
"2.143.275.079","OLK001","2008","7311002","MAIN"
"2.143.275.079","OLK001","2008","81220","MAIN"
"2.143.275.079","OLK001","2008","8122001","MAIN"
"2.143.275.079","OLK001","2008","8122002","MAIN"
"2.143.275.079","OLK001","2008","8122003","MAIN"
"2.143.275.079","OLK001","2008","81290","MAIN"
"2.143.275.079","OLK001","2008","8129001","MAIN"
"2.143.275.079","OLK001","2008","81300","MAIN"
"2.143.275.079","OLK001","2008","8130001","MAIN"
"2.143.275.079","OLK001","2008","8130002","MAIN"
"2.143.275.079","RSZ001","2003","60100","MAIN"
"2.143.275.079","OLK001","2003","0141001","MAIN"
"2.143.275.079","OLK001","2003","0141003","MAIN"
"2.143.275.079","OLK001","2003","0141006","MAIN"
"2.143.275.079","OLK001","2003","0141008","MAIN"
"2.143.275.079","OLK001","2003","0141009","MAIN"
"2.143.275.079","OLK001","2003","0141011","MAIN"
"2.143.275.079","OLK001","2003","0141012","MAIN"
"2.143.275.079","OLK001","2003","02011","MAIN"
"2.143.275.079","OLK001","2003","0201101","MAIN"
"2.143.275.079","OLK001","2003","02020","MAIN"
"2.143.275.079","OLK001","2003","26120","MAIN"
"2.143.275.079","OLK001","2003","2670003","MAIN"
"2.143.275.079","OLK001","2003","28110","MAIN"
"2.143.275.079","OLK001","2003","2811001","MAIN"
"2.143.275.079","OLK001","2003","2811002","MAIN"
"2.143.275.079","OLK001","2003","2830004","MAIN"
"2.143.275.079","OLK001","2003","2851005","MAIN"
"2.143.275.079","OLK001","2003","28520","MAIN"
"2.143.275.079","OLK001","2003","2852001","MAIN"
"2.143.275.079","OLK001","2003","2922006","MAIN"
"2.143.275.079","OLK001","2003","2923001","MAIN"
"2.143.275.079","OLK001","2003","3150203","MAIN"
"2.143.275.079","OLK001","2003","3330001","MAIN"
"2.143.275.079","OLK001","2003","3330002","MAIN"
"2.143.275.079","OLK001","2003","3613001","MAIN"
"2.143.275.079","OLK001","2003","45111","MAIN"
"2.143.275.079","OLK001","2003","4511101","MAIN"
"2.143.275.079","OLK001","2003","4511102","MAIN"
"2.143.275.079","OLK001","2003","45112","MAIN"
"2.143.275.079","OLK001","2003","4511201","MAIN"
"2.143.275.079","OLK001","2003","4511202","MAIN"
"2.143.275.079","OLK001","2003","45211","MAIN"
"2.143.275.079","OLK001","2003","4521101","MAIN"
"2.143.275.079","OLK001","2003","4521102","MAIN"
"2.143.275.079","OLK001","2003","45212","MAIN"
"2.143.275.079","OLK001","2003","4521201","MAIN"
"2.143.275.079","OLK001","2003","4521202","MAIN"
"2.143.275.079","OLK001","2003","45213","MAIN"
"2.143.275.079","OLK001","2003","4521301","MAIN"
"2.143.275.079","OLK001","2003","4521302","MAIN"
"2.143.275.079","OLK001","2003","45215","MAIN"
"2.143.275.079","OLK001","2003","4521502","MAIN"
"2.143.275.079","OLK001","2003","4521503","MAIN"
"2.143.275.079","OLK001","2003","4521504","MAIN"
"2.143.275.079","OLK001","2003","45220","MAIN"
"2.143.275.079","OLK001","2003","4522001","MAIN"
"2.143.275.079","OLK001","2003","4522002","MAIN"
"2.143.275.079","OLK001","2003","4522003","MAIN"
"2.143.275.079","OLK001","2003","4522004","MAIN"
"2.143.275.079","OLK001","2003","4523004","MAIN"
"2.143.275.079","OLK001","2003","4523005","MAIN"
"2.143.275.079","OLK001","2003","4525003","MAIN"
"2.143.275.079","OLK001","2003","4525004","MAIN"
"2.143.275.079","OLK001","2003","4525005","MAIN"
"2.143.275.079","OLK001","2003","4525007","MAIN"
"2.143.275.079","OLK001","2003","4525008","MAIN"
"2.143.275.079","OLK001","2003","4525009","MAIN"
"2.143.275.079","OLK001","2003","4525010","MAIN"
"2.143.275.079","OLK001","2003","4525011","MAIN"
"2.143.275.079","OLK001","2003","4525012","MAIN"
"2.143.275.079","OLK001","2003","45310","MAIN"
"2.143.275.079","OLK001","2003","4531001","MAIN"
"2.143.275.079","OLK001","2003","4531002","MAIN"
"2.143.275.079","OLK001","2003","4531003","MAIN"
"2.143.275.079","OLK001","2003","4531004","MAIN"
"2.143.275.079","OLK001","2003","4531005","MAIN"
"2.143.275.079","OLK001","2003","4531006","MAIN"
"2.143.275.079","OLK001","2003","4531007","MAIN"
"2.143.275.079","OLK001","2003","45320","MAIN"
"2.143.275.079","OLK001","2003","4532001","MAIN"
"2.143.275.079","OLK001","2003","4532002","MAIN"
"2.143.275.079","OLK001","2003","4532003","MAIN"
"2.143.275.079","OLK001","2003","45331","MAIN"
"2.143.275.079","OLK001","2003","45332","MAIN"
"2.143.275.079","OLK001","2003","4534001","MAIN"
"2.143.275.079","OLK001","2003","4534002","MAIN"
"2.143.275.079","OLK001","2003","4534003","MAIN"
"2.143.275.079","OLK001","2003","45410","MAIN"
"2.143.275.079","OLK001","2003","4541001","MAIN"
"2.143.275.079","OLK001","2003","4541002","MAIN"
"2.143.275.079","OLK001","2003","45421","MAIN"
"2.143.275.079","OLK001","2003","4542101","MAIN"
"2.143.275.079","OLK001","2003","4542103","MAIN"
"2.143.275.079","OLK001","2003","4542104","MAIN"
"2.143.275.079","OLK001","2003","4542105","MAIN"
"2.143.275.079","OLK001","2003","45422","MAIN"
"2.143.275.079","OLK001","2003","4542201","MAIN"
"2.143.275.079","OLK001","2003","4542202","MAIN"
"2.143.275.079","OLK001","2003","4542203","MAIN"
"2.143.275.079","OLK001","2003","4542204","MAIN"
"2.143.275.079","OLK001","2003","4542205","MAIN"
"2.143.275.079","OLK001","2003","45431","MAIN"
"2.143.275.079","OLK001","2003","45432","MAIN"
"2.143.275.079","OLK001","2003","45433","MAIN"
"2.143.275.079","OLK001","2003","45441","MAIN"
"2.143.275.079","OLK001","2003","4544101","MAIN"
"2.143.275.079","OLK001","2003","4544102","MAIN"
"2.143.275.079","OLK001","2003","4544103","MAIN"
"2.143.275.079","OLK001","2003","45442","MAIN"
"2.143.275.079","OLK001","2003","4544201","MAIN"
"2.143.275.079","OLK001","2003","4544202","MAIN"
"2.143.275.079","OLK001","2003","4545002","MAIN"
"2.143.275.079","OLK001","2003","4545003","MAIN"
"2.143.275.079","OLK001","2003","45500","MAIN"
"2.143.275.079","OLK001","2003","5274004","MAIN"
"2.143.275.079","OLK001","2003","6024203","MAIN"
"2.143.275.079","OLK001","2003","6323005","MAIN"
"2.143.275.079","OLK001","2003","7420103","MAIN"
"2.143.275.079","OLK001","2003","74401","MAIN"
"2.143.275.079","OLK001","2003","7440102","MAIN"
"2.143.275.079","OLK001","2003","74700","MAIN"
"2.143.275.079","OLK001","2003","7470001","MAIN"
"2.143.275.079","OLK001","2003","7470002","MAIN"
"2.143.275.079","OLK001","2003","7470003","MAIN"
"2.143.275.079","OLK001","2003","7470004","MAIN"
"2.143.275.079","OLK001","2003","74874","MAIN"
"2.143.275.079","OLK001","2003","90031","MAIN"
"2.143.275.079","RSZ001","2008","49200","MAIN"
"2.143.275.178","RSZ001","2008","49200","MAIN"
"2.143.275.475","RSZ001","2008","49200","MAIN"
"2.143.275.574","RSZ001","2008","49200","MAIN"
"2.143.275.772","RSZ001","2008","49200","MAIN"
"2.143.275.871","RSZ001","2008","49200","MAIN"
"2.143.276.069","RSZ001","2008","49200","MAIN"
"2.143.276.366","RSZ001","2003","60100","MAIN"
"2.143.276.366","RSZ001","2008","49200","MAIN"
"2.143.276.564","RSZ001","2008","49200","MAIN"
"2.143.277.356","RSZ001","2003","35200","MAIN"
"2.143.277.356","RSZ001","2008","30200","MAIN"
"2.143.277.653","RSZ001","2008","49200","MAIN"
"2.143.278.049","RSZ001","2008","49200","MAIN"
"2.143.280.722","RSZ001","2008","49200","MAIN"
"2.143.280.821","RSZ001","2008","49200","MAIN"
"2.143.281.118","RSZ001","2003","60100","MAIN"
"2.143.281.118","RSZ001","2008","49200","MAIN"
"2.143.281.712","RSZ001","2008","49200","MAIN"
"2.143.284.581","RSZ001","2008","49200","MAIN"
"2.143.284.680","RSZ001","2008","49200","MAIN"
"2.143.284.779","RSZ001","2008","30200","MAIN"
"2.143.286.165","RSZ001","2008","49200","MAIN"
"2.143.286.264","RSZ001","2008","49200","MAIN"
"2.143.286.363","RSZ001","2008","49200","MAIN"
"2.143.286.660","RSZ001","2008","49100","MAIN"
"2.143.286.957","RSZ001","2008","49200","MAIN"
"2.143.287.155","RSZ001","2008","49200","MAIN"
"2.143.287.254","RSZ001","2008","49200","MAIN"
"2.143.287.452","RSZ001","2008","49200","MAIN"
"2.143.287.551","RSZ001","2008","49200","MAIN"
"2.143.288.937","RSZ001","2003","60100","MAIN"
"2.143.288.937","RSZ001","2008","49200","MAIN"
"2.143.289.333","RSZ001","2008","49200","MAIN"
"2.143.289.432","RSZ001","2008","49200","MAIN"
"2.143.289.531","RSZ001","2008","49200","MAIN"
"2.143.290.026","RSZ001","2008","49200","MAIN"
"2.143.291.907","RSZ001","2008","49200","MAIN"
"2.143.292.204","RSZ001","2008","49200","MAIN"
"2.143.293.390","RSZ001","2008","49200","MAIN"
"2.143.293.489","RSZ001","2008","49200","MAIN"
"2.143.293.588","RSZ001","2008","49200","MAIN"
"2.143.293.687","RSZ001","2008","49200","MAIN"
"2.143.293.984","RSZ001","2008","30200","MAIN"
"2.143.294.083","RSZ001","2008","49200","MAIN"
"2.143.296.558","RSZ001","2008","49200","MAIN"
"2.143.297.251","RSZ001","2008","49200","MAIN"
"2.143.297.548","RSZ001","2008","49200","MAIN"
"2.143.297.647","RSZ001","2008","49200","MAIN"
"2.143.298.340","RSZ001","2008","49200","MAIN"
"2.143.299.528","RSZ001","2008","49200","MAIN"
"2.143.299.627","RSZ001","2008","49200","MAIN"
"2.143.299.825","RSZ001","2008","49200","MAIN"
"2.143.300.617","RSZ001","2003","60100","MAIN"
"2.143.300.617","RSZ001","2008","49200","MAIN"
"2.143.301.508","RSZ001","2008","30200","MAIN"
"2.143.301.607","RSZ001","2008","49200","MAIN"
"2.143.301.805","RSZ001","2008","49200","MAIN"
"2.143.301.904","RSZ001","2008","49200","MAIN"
"2.143.302.102","RSZ001","2003","60100","MAIN"
"2.143.302.102","RSZ001","2008","49200","MAIN"
"2.143.302.991","RSZ001","2008","49200","MAIN"
"2.143.303.486","RSZ001","2003","60100","MAIN"
"2.143.303.486","RSZ001","2008","49200","MAIN"
"2.143.303.981","RSZ001","2008","49200","MAIN"
"2.143.304.377","RSZ001","2008","49200","MAIN"
"2.143.305.763","RSZ001","2008","49200","MAIN"
"2.143.305.862","RSZ001","2008","49200","MAIN"
"2.143.306.951","RSZ001","2008","49200","MAIN"
"2.143.307.050","RSZ001","2008","49200","MAIN"
"2.143.307.248","RSZ001","2008","49200","MAIN"
"2.143.307.446","RSZ001","2008","49200","MAIN"
"2.143.308.337","RSZ001","2008","49200","MAIN"
"2.143.309.822","RSZ001","2008","49200","MAIN"
"2.143.310.020","RSZ001","2003","60100","MAIN"
"2.143.310.020","RSZ001","2008","49200","MAIN"
"2.143.310.119","RSZ001","2008","49200","MAIN"
"2.143.310.218","RSZ001","2008","49200","MAIN"
"2.143.310.416","RSZ001","2008","49200","MAIN"
"2.143.310.812","RSZ001","2003","35200","MAIN"
"2.143.310.812","RSZ001","2008","30200","MAIN"
"2.143.310.911","RSZ001","2008","49200","MAIN"
"2.143.313.087","RSZ001","2008","49200","MAIN"
"2.143.313.879","RSZ001","2008","49200","MAIN"
"2.143.563.606","RSZ001","2008","49200","MAIN"
"2.143.609.136","RSZ001","2003","60100","MAIN"
"2.143.609.136","RSZ001","2008","49200","MAIN"
"2.182.832.966","OLK001","2008","49100","MAIN"
"2.182.834.550","OLK001","2008","61200","MAIN"
"2.182.834.748","OLK001","2008","61200","MAIN"
"2.184.438.218","OLK001","2008","49100","MAIN"
"2.214.208.112","OLK001","2008","49100","MAIN"
"2.158.896.831","PPO001","2008","35120","MAIN"
"2.117.423.787","OLK001","2003","4533","MAIN"
"2.149.664.708","PPO001","2008","37000","MAIN"
"2.149.664.708","PPO001","2003","90010","MAIN"
"2.005.831.029","OLK001","2008","64910","MAIN"
"2.005.831.029","OLK001","2003","65210","MAIN"
"2.152.229.466","PPO001","2008","86101","MAIN"
"2.152.229.466","PPO001","2003","85110","MAIN"
"2.161.218.792","PPO001","2008","86101","MAIN"
"2.161.219.188","PPO001","2008","87301","MAIN"
"2.161.219.485","PPO001","2008","87301","MAIN"
"2.161.219.881","PPO001","2008","86101","MAIN"
"2.161.219.881","PPO001","2003","85110","MAIN"
"2.161.220.079","PPO001","2008","87301","MAIN"
"2.161.221.069","PPO001","2008","86101","MAIN"
"2.158.977.203","PPO001","2008","36000","MAIN"
"2.158.307.111","PPO001","2008","84119","MAIN"
"2.178.144.403","PPO001","2008","84119","MAIN"
"2.003.168.675","OLK001","2008","35120","MAIN"
"2.003.168.675","OLK001","2008","6120001","MAIN"
"2.003.168.675","OLK001","2003","6420001","MAIN"
"2.003.168.675","PPO001","2008","35130","MAIN"
"2.003.168.675","PPO001","2008","61200","MAIN"
"2.003.168.675","PPO001","2003","40130","MAIN"
"2.003.168.675","PPO001","2003","64200","MAIN"
"2.004.572.504","PPO001","2008","19100","MAIN"
"2.159.875.046","PPO001","2008","35130","MAIN"
"2.159.875.046","PPO001","2008","61200","MAIN"
"2.159.875.046","PPO001","2003","64202","MAIN"
"2.159.875.244","PPO001","2008","35130","MAIN"
"2.159.875.244","PPO001","2008","61200","MAIN"
"2.159.875.244","PPO001","2003","40130","MAIN"
"2.159.875.343","PPO001","2008","35130","MAIN"
"2.159.875.739","PPO001","2008","35130","MAIN"
"2.159.875.739","PPO001","2008","61200","MAIN"
"2.159.875.739","PPO001","2003","40130","MAIN"
"2.159.875.739","PPO001","2003","64202","MAIN"
"2.159.876.036","PPO001","2008","35130","MAIN"
"2.159.876.036","PPO001","2008","61200","MAIN"
"2.159.876.036","PPO001","2003","64202","MAIN"
"2.160.459.422","PPO001","2008","35220","MAIN"
"2.160.459.818","PPO001","2008","35220","MAIN"
"2.160.460.016","PPO001","2008","35220","MAIN"
"2.160.460.412","PPO001","2008","35220","MAIN"
"2.160.460.610","PPO001","2008","35220","MAIN"
"2.160.460.907","PPO001","2008","35220","MAIN"
"2.186.085.337","PPO001","2008","61200","MAIN"
"2.186.085.337","PPO001","2008","61900","MAIN"
"2.186.087.119","PPO001","2008","61900","MAIN"
"2.186.087.713","PPO001","2008","61900","MAIN"
"2.186.088.208","PPO001","2008","61200","MAIN"
"2.186.088.208","PPO001","2008","61900","MAIN"
"2.186.088.901","PPO001","2008","61900","MAIN"
"2.186.089.196","PPO001","2008","61200","MAIN"
"2.186.089.196","PPO001","2008","61900","MAIN"
"2.186.089.988","PPO001","2008","61200","MAIN"
"2.186.089.988","PPO001","2008","61900","MAIN"
"2.186.090.285","PPO001","2008","61900","MAIN"
"2.186.090.582","PPO001","2008","61900","MAIN"
"2.186.090.681","PPO001","2008","61900","MAIN"
"2.186.090.978","PPO001","2008","61900","MAIN"
"2.186.091.077","PPO001","2008","61900","MAIN"
"2.158.810.719","PPO001","2008","84119","MAIN"
"2.158.810.719","PPO001","2003","75116","MAIN"
"2.161.386.365","OLK001","2008","35140","MAIN"
"2.161.386.365","OLK001","2008","42220","MAIN"
"2.161.386.365","OLK001","2008","43120","MAIN"
"2.161.386.365","OLK001","2008","43130","MAIN"
"2.161.386.365","OLK001","2003","40100","MAIN"
"2.161.386.365","OLK001","2003","45112","MAIN"
"2.161.386.365","OLK001","2003","45120","MAIN"
"2.161.386.365","OLK001","2003","45215","MAIN"
"2.161.386.365","PPO001","2008","35140","MAIN"
"2.161.386.365","PPO001","2003","40400","MAIN"
"2.182.384.984","OLK001","2008","35140","MAIN"
"2.182.384.984","OLK001","2008","42220","MAIN"
"2.182.384.984","OLK001","2008","43120","MAIN"
"2.182.384.984","OLK001","2008","43130","MAIN"
"2.182.384.984","OLK001","2003","45112","MAIN"
"2.182.384.984","OLK001","2003","45120","MAIN"
"2.182.384.984","OLK001","2003","45215","MAIN"
"2.004.188.660","OLK001","2008","3530002","MAIN"
"2.004.188.660","OLK001","2008","4120122","MAIN"
"2.004.188.660","OLK001","2003","4030002","MAIN"
"2.004.188.660","OLK001","2003","4520002","MAIN"
"2.004.188.660","OLK001","2003","4533","MAIN"
"2.004.188.660","PPO001","2008","37000","MAIN"
"2.004.188.660","PPO001","2008","38213","MAIN"
"2.004.188.660","PPO001","2008","38219","MAIN"
"2.004.188.660","PPO001","2008","84119","MAIN"
"2.160.541.970","PPO001","2008","37000","MAIN"
"2.160.542.861","PPO001","2008","37000","MAIN"
"2.160.543.158","PPO001","2008","37000","MAIN"
"2.160.543.257","PPO001","2008","37000","MAIN"
